listing_id,type_id,price,region,microdistrict,street,coordinates,images,description,phone_number,private_seller,call_forwarding,reserved,sold_or_rented,area,type,accommodates_no._of_cars,link,add_date,modified,valid_till,selected,views_total,views_today,number,unique_item_number,features
54621,13,30000,Vilnius,Pašilaičiai,Perkūnkiemio g.,"54.73874,25.21779","https://aruodas-img.dgn.lt/object_61_109562281/vilnius-pasilaiciai-perkunkiemio-g.jpg,https://aruodas-img.dgn.lt/object_61_109562279/vilnius-pasilaiciai-perkunkiemio-g.jpg,https://aruodas-img.dgn.lt/object_61_109562283/vilnius-pasilaiciai-perkunkiemio-g.jpg","For sale is a double parking space with a niche and a lifting gate in the underground parking lot on Perkūnkiemio street.
Convenient entrance from the street.
Places right at the entrance.
There is room for two cars.",+37061644445,False,False,False,False,,For sale,2,m.aruodas.lt/13-54621,2023-09-20,2023-12-27,2024-12-21,9,1545,16,19A,,
53957,13,48000,Klaipėda,Balandžių g.,Balandžių g.,"55.69038,21.14511","https://aruodas-img.dgn.lt/object_61_110271333/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_109041881/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090703/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090701/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090707/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090711/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090715/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090717/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090721/klaipeda-balandziu-g.jpg","Parduodami 3 sujungti garažai balandžių gatvėje, šalia daugiaaukščio ""Pilsoto"" ir naujosios perkelos. Yra 3 duobės, elektra, krosnis, tualetas, dušas. Įvažiavimas tiesiai nuo Agluonos g. Daugiau informacijos telefonu",+37066395392,True,True,False,False,"68,82",For sale,3,m.aruodas.lt/13-53957,2023-03-10,2024-01-08,2025-01-02,12,1949,23,2A,,Pit
54873,13,16000,Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.,"54.69761,25.21203","https://aruodas-img.dgn.lt/object_61_109781483/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781495/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781485/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781487/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781489/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781493/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781491/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781497/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781499/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781501/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781503/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781505/vilnius-karoliniskes-algimanto-petro.jpg","Parduodamas garažas Kavoliuko g. 8, Karoliniškėse, Vilniuje.
Garažo nr. 20

Geras variantas laikyti mašiną, nes garažas prie pat gyvenamųjų namų.
Galėsite įsirengti dirbtuvę ar mini autoservisą. Idealus variantas tiems, kas mėgsta krapštytis prie mašinų.
Garaže yra natūrali ventiliacija.
Įmontuotos lentynos. Garažas tinka reikalingiems/nereikalingiems daiktams sandėliuoti. Galėsite susidėti įvairius daiktus.
Geri vartai. Elektros instaliacija, yra rozetė, apšvietimas.
Geras privažiavimas.

Labai maži bendrijos mokesčiai - apie 50 eur į metus.

Garažo matmenys:
Plotas 17,59 kv.m.
Ilgis: 5.74 m.
Plotis: 2,86 m.
aukštis: 2,60 m.",+37061894346,True,True,False,False,17.0,For sale,1,m.aruodas.lt/13-54873,2024-01-28,2024-01-28,2025-01-22,28,1540,44,8,,
61213,13,13000,Vilnius,Lakūnų g.,Lakūnų g.,"54.71469,25.3043","https://aruodas-img.dgn.lt/object_61_115143049/vilnius-lakunu-g.jpg,https://aruodas-img.dgn.lt/object_61_115142873/vilnius-lakunu-g.jpg,https://aruodas-img.dgn.lt/object_61_115143047/vilnius-lakunu-g.jpg","Parduodu garažą daugiaaukščiame garažų pastate, Lakūnų g. 47A, trečiame (3) aukšte.

Neseniai padažytas, sutvarkyta elektra. 

2-tame aukšte yra bendro naudojimo duobė.

Yra budėtojas, pakeliami vartai, 
bendras WC, vanduo, elektra. 
(Sąskaita už viską 120-130eur per metus)

Kaina derinama. 

Brokerių nereikia. 
Ačiū.",+37069125874,True,True,False,False,"15,5",For sale,1,m.aruodas.lt/13-61213,2024-01-22,2024-01-23,2025-01-16,11,573,25,47A,,"Security, water"
56143,13,14000,Šiauliai,Centras,Draugystės pr.,"55.9266,23.31865","https://aruodas-img.dgn.lt/object_61_110935501/siauliai-centras-draugystes-pr.jpg,https://aruodas-img.dgn.lt/object_61_110935503/siauliai-centras-draugystes-pr.jpg","Kaledinė nuolaida tik iki gruodžio 5 !!!!!!!!!! Mūrinis garažas miesto centre

Parduodamas mūrinis garažas miesto  centre su duobe, geros bukles. Įvažiavimas iš Draugystės pr. Sausas, geri vartai. Tvarkinga bendrija, simbolinis metinis mokestis. Ka tik naujai sutvarkytas visiems garazams stogas.",+37066397985,True,True,True,False,22.0,For sale,1,m.aruodas.lt/13-56143,2023-06-11,2023-12-24,2024-12-09,10,1304,14,,,
54873,13,16000,Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.,"54.69761,25.21203","https://aruodas-img.dgn.lt/object_61_109781483/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781495/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781485/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781487/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781489/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781493/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781491/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781497/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781499/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781501/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781503/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781505/vilnius-karoliniskes-algimanto-petro.jpg","Parduodamas garažas Kavoliuko g. 8, Karoliniškėse, Vilniuje.
Garažo nr. 20

Geras variantas laikyti mašiną, nes garažas prie pat gyvenamųjų namų.
Galėsite įsirengti dirbtuvę ar mini autoservisą. Idealus variantas tiems, kas mėgsta krapštytis prie mašinų.
Garaže yra natūrali ventiliacija.
Įmontuotos lentynos. Garažas tinka reikalingiems/nereikalingiems daiktams sandėliuoti. Galėsite susidėti įvairius daiktus.
Geri vartai. Elektros instaliacija, yra rozetė, apšvietimas.
Geras privažiavimas.

Labai maži bendrijos mokesčiai - apie 50 eur į metus.

Garažo matmenys:
Plotas 17,59 kv.m.
Ilgis: 5.74 m.
Plotis: 2,86 m.
aukštis: 2,60 m.",+37061894346,True,True,False,False,17.0,For sale,1,m.aruodas.lt/13-54873,2024-01-28,2024-01-28,2025-01-22,28,1540,44,8,,
61347,13,18300,Vilnius,Žirmūnai,Minties g.,"54.70672,25.30151","https://aruodas-img.dgn.lt/object_61_114951865/vilnius-zirmunai-minties-g.jpg,https://aruodas-img.dgn.lt/object_61_114951867/vilnius-zirmunai-minties-g.jpg","Parduodamas sausas garažas šalia Šiaurės miestelio, Minties g.1a.",+37066648438,True,True,False,False,"17,25",For sale,1,m.aruodas.lt/13-61347,2024-01-11,2024-02-06,2025-01-05,15,774,29,,,
61239,13,13900,Vilnius,Grigiškės,Vilniaus g.,"54.67009,25.10184","https://aruodas-img.dgn.lt/object_61_114845757/vilnius-grigiskes-vilniaus-g.jpg,https://aruodas-img.dgn.lt/object_61_114847463/vilnius-grigiskes-vilniaus-g.jpg","Parduodamas sausas garažas Grigiškėse, Vilniaus g.59. Kaina apie 13900. Kaina derinama.",+37066394152,True,True,False,False,,For sale,1,m.aruodas.lt/13-61239,2024-01-05,2024-01-26,2024-12-30,1,307,16,59,,
60959,13,17600,Kaunas,Biržiškų g.,Biržiškų g.,"54.89748,23.96635",,Parduodama požeminė parkavimo vieta po 1E namu.,+37066396270,True,True,False,False,,For sale,1,m.aruodas.lt/13-60959,2023-12-19,2023-12-19,2024-12-13,2,294,13,1E,,
61061,13,10500,Panevėžys,Ateities g.,Ateities g.,"55.73511,24.31579",https://aruodas-img.dgn.lt/object_61_114707501/panevezys-ateities-g.jpg,"Šį turtą galima įsigyti išsimokėtinai, nevertinant amens turto ir gaunamų pajamų. Garažą galima nuomoti, nuomos kaina 50 Eur/mėn ir mokesčiai.",+37066392969,True,True,False,False,"16,01",For sale,1,m.aruodas.lt/13-61061,2023-12-28,2024-01-23,2024-12-22,3,411,18,19,2799-0000-7010:0073,"Security, water, heating"
56974,13,8700,Kauno r. sav.,Užliedžių k.,Ledos g.,"54.96579,23.81328","https://aruodas-img.dgn.lt/object_61_111644852/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644854/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644856/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644862/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644864/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644866/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644868/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644922/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644870/kauno-r-sav-uzliedziu-k-ledos-g.jpg","Garažas 24.93 m2 
Info telefonu


Domina keitimas į sklypą (Domeikava, varluva, lapės, drąseikiai ir pan.)",+37066392870,True,True,False,False,"24,93",For sale,1,m.aruodas.lt/13-56974,2023-07-17,2024-01-29,2025-01-23,3,887,22,,4400-1962-7611:6972,"Automatic gates, basement"
54359,13,23900,Vilnius,Naujamiestis,Mindaugo g.,"54.67182,25.27511","https://aruodas-img.dgn.lt/object_61_109365953/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365955/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365957/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365959/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365961/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365963/vilnius-naujamiestis-mindaugo-g.jpg","Vilnius, Naujamiestis, Mindaugo g., parking place in the underground parking lot
Parking space for sale in an underground car park (OSLO NAMAI, Mindaugo g. 27)

The parking lot is equipped with an automatic gate control system, CCTV cameras, autonomous and convenient access from Kauno Street and the inner street near the Comfort Hotel.",+37069124088,True,True,False,False,,For sale,1,m.aruodas.lt/13-54359,2023-08-29,2023-12-27,2024-12-21,6,633,13,,,"Security, automatic gates, under the roof"
61217,13,18000,Vilnius,Naujininkai,Prūsų g.,"54.65984,25.26515","https://aruodas-img.dgn.lt/object_61_114839645/vilnius-naujininkai-prusu-g.jpg,https://aruodas-img.dgn.lt/object_61_114839649/vilnius-naujininkai-prusu-g.jpg,https://aruodas-img.dgn.lt/object_61_114839647/vilnius-naujininkai-prusu-g.jpg,https://aruodas-img.dgn.lt/object_61_114834023/vilnius-naujininkai-prusu-g.jpg,https://aruodas-img.dgn.lt/object_61_114834025/vilnius-naujininkai-prusu-g.jpg,https://aruodas-img.dgn.lt/object_61_114834027/vilnius-naujininkai-prusu-g.jpg","Parduodamas vertas dėmesio garažas, apatinė eilė (prie tūkstantmečio g.). T formos duobė. Katik sumontuoti nauji vartai.",+37066392397,True,True,False,False,"16,6",For sale,1,m.aruodas.lt/13-61217,2024-01-04,2024-01-05,2024-12-29,8,491,18,32A,,"Pit, basement"
61213,13,13000,Vilnius,Lakūnų g.,Lakūnų g.,"54.71469,25.3043","https://aruodas-img.dgn.lt/object_61_115143049/vilnius-lakunu-g.jpg,https://aruodas-img.dgn.lt/object_61_115142873/vilnius-lakunu-g.jpg,https://aruodas-img.dgn.lt/object_61_115143047/vilnius-lakunu-g.jpg","Parduodu garažą daugiaaukščiame garažų pastate, Lakūnų g. 47A, trečiame (3) aukšte.

Neseniai padažytas, sutvarkyta elektra. 

2-tame aukšte yra bendro naudojimo duobė.

Yra budėtojas, pakeliami vartai, 
bendras WC, vanduo, elektra. 
(Sąskaita už viską 120-130eur per metus)

Kaina derinama. 

Brokerių nereikia. 
Ačiū.",+37069125874,True,True,False,False,"15,5",For sale,1,m.aruodas.lt/13-61213,2024-01-22,2024-01-23,2025-01-16,11,573,25,47A,,"Security, water"
61063,13,7500,Vilnius,Pilaitė,Gilužio g.,"54.70632,25.16165",https://aruodas-img.dgn.lt/object_61_114711719/vilnius-pilaite-giluzio-g.jpg,Parduodu antzemine auto aikstele.,+37066807566,True,True,False,False,,For sale,1,m.aruodas.lt/13-61063,2023-12-28,2024-01-17,2024-12-22,2,413,16,57,,
54359,13,23900,Vilnius,Naujamiestis,Mindaugo g.,"54.67182,25.27511","https://aruodas-img.dgn.lt/object_61_109365953/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365955/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365957/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365959/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365961/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365963/vilnius-naujamiestis-mindaugo-g.jpg","Vilnius, Naujamiestis, Mindaugo g., parking place in the underground parking lot
Parking space for sale in an underground car park (OSLO NAMAI, Mindaugo g. 27)

The parking lot is equipped with an automatic gate control system, CCTV cameras, autonomous and convenient access from Kauno Street and the inner street near the Comfort Hotel.",+37069124088,True,True,False,False,,For sale,1,m.aruodas.lt/13-54359,2023-08-29,2023-12-27,2024-12-21,6,633,13,,,"Security, automatic gates, under the roof"
33209,13,49000,Vilnius,Senamiestis,Bokšto g.,"54.67876,25.29157","https://aruodas-img.dgn.lt/object_61_89487595/vilnius-senamiestis-boksto-g.jpg,https://aruodas-img.dgn.lt/object_61_89486801/vilnius-senamiestis-boksto-g.jpg,https://aruodas-img.dgn.lt/object_61_89487591/vilnius-senamiestis-boksto-g.jpg,https://aruodas-img.dgn.lt/object_61_89487593/vilnius-senamiestis-boksto-g.jpg","Parduodamos įvairių dydžių (nuo 16 iki 50 kvm) stovėjimo vietos erdviame požeminiame garaže.  Ventiliacija, CO ištraukimas, priešgaisrinė sistema, stebėjimo kameros, modernus apšvietimas, numerių nuskaitymas, vartų atidarymas mobiliu skambučiu.",+37069128837,True,True,False,False,16.0,For sale,1,m.aruodas.lt/13-33209,2022-06-04,2023-12-24,2024-12-18,24,5535,17,14,,
61167,13,35000,Vilnius,Naujamiestis,K. Donelaičio g.,"54.68007,25.25107","https://aruodas-img.dgn.lt/object_61_114792133/vilnius-naujamiestis-k-donelaicio-g.jpg,https://aruodas-img.dgn.lt/object_61_114792131/vilnius-naujamiestis-k-donelaicio-g.jpg,https://aruodas-img.dgn.lt/object_61_114792397/vilnius-naujamiestis-k-donelaicio-g.jpg,https://aruodas-img.dgn.lt/object_61_114792135/vilnius-naujamiestis-k-donelaicio-g.jpg","Parduodamas mūrinis garažas su išpirkta žemės sklypo dalimi K. Donelaičio g. 12B, Naujamiestyje.
Garažo plotas 17,3 kv. m., priklausanti žemės sklypo dalis 0,33a.
Strategiškai patogi lokacija, geras privažiavimas. Garažo patalpos sausos, yra elektros įvadas, galima įsirengti elektromobilio krovimo stotelę, yra duobė, garažo vartai metaliniai.
Garažas unikalioje vietoje.

BENDRA INFORMACIJA:
✔ Tipas: Mūrinis, antžeminis;
✔ Plotas: 17,3 kv. m.;
✔ Garažui priklausantis žemės sklypas: 0,33a;
✔ Elektra: yra;
✔ Duobė: yra;
✔ Pardavimo kaina: 35 000 Eur

Garažas miesto centre, puiki investicija.
Yra galimybė įsigyti kelis garažus šioje vietoje.",+37066391473,True,True,False,False,"17,3",For sale,1,m.aruodas.lt/13-61167,2024-01-02,2024-01-29,2024-12-27,6,443,16,12B,,Pit
53404,13,19900,Klaipėda,Sportininkai,Pušyno g.,"55.72338,21.11374","https://aruodas-img.dgn.lt/object_61_108608536/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608538/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608540/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608542/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608640/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608642/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608644/klaipeda-sportininkai-pusyno-g.jpg","Parduodamas atskirai stovintis garažas daugiabučių kieme, Yra elektra, naktį gerai apšviesas. Daugiau informacijos suteiksime telefonu.",+37066391572,True,True,False,False,17.0,For sale,1,m.aruodas.lt/13-53404,2024-01-02,2024-01-02,2024-12-27,10,370,14,,,
60959,13,17600,Kaunas,Biržiškų g.,Biržiškų g.,"54.89748,23.96635",,Parduodama požeminė parkavimo vieta po 1E namu.,+37066396270,True,True,False,False,,For sale,1,m.aruodas.lt/13-60959,2023-12-19,2023-12-19,2024-12-13,2,294,13,1E,,
53404,13,19900,Klaipėda,Sportininkai,Pušyno g.,"55.72338,21.11374","https://aruodas-img.dgn.lt/object_61_108608536/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608538/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608540/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608542/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608640/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608642/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608644/klaipeda-sportininkai-pusyno-g.jpg","Parduodamas atskirai stovintis garažas daugiabučių kieme, Yra elektra, naktį gerai apšviesas. Daugiau informacijos suteiksime telefonu.",+37066391572,True,True,False,False,17.0,For sale,1,m.aruodas.lt/13-53404,2024-01-02,2024-01-02,2024-12-27,10,370,14,,,
56974,13,8700,Kauno r. sav.,Užliedžių k.,Ledos g.,"54.96579,23.81328","https://aruodas-img.dgn.lt/object_61_111644852/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644854/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644856/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644862/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644864/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644866/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644868/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644922/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644870/kauno-r-sav-uzliedziu-k-ledos-g.jpg","Garažas 24.93 m2 
Info telefonu


Domina keitimas į sklypą (Domeikava, varluva, lapės, drąseikiai ir pan.)",+37066392870,True,True,False,False,"24,93",For sale,1,m.aruodas.lt/13-56974,2023-07-17,2024-01-29,2025-01-23,3,887,22,,4400-1962-7611:6972,"Automatic gates, basement"
61061,13,10500,Panevėžys,Ateities g.,Ateities g.,"55.73511,24.31579",https://aruodas-img.dgn.lt/object_61_114707501/panevezys-ateities-g.jpg,"Šį turtą galima įsigyti išsimokėtinai, nevertinant amens turto ir gaunamų pajamų. Garažą galima nuomoti, nuomos kaina 50 Eur/mėn ir mokesčiai.",+37066392969,True,True,False,False,"16,01",For sale,1,m.aruodas.lt/13-61061,2023-12-28,2024-01-23,2024-12-22,3,411,18,19,2799-0000-7010:0073,"Security, water, heating"
54621,13,30000,Vilnius,Pašilaičiai,Perkūnkiemio g.,"54.73874,25.21779","https://aruodas-img.dgn.lt/object_61_109562281/vilnius-pasilaiciai-perkunkiemio-g.jpg,https://aruodas-img.dgn.lt/object_61_109562279/vilnius-pasilaiciai-perkunkiemio-g.jpg,https://aruodas-img.dgn.lt/object_61_109562283/vilnius-pasilaiciai-perkunkiemio-g.jpg","For sale is a double parking space with a niche and a lifting gate in the underground parking lot on Perkūnkiemio street.
Convenient entrance from the street.
Places right at the entrance.
There is room for two cars.",+37061644445,False,False,False,False,,For sale,2,m.aruodas.lt/13-54621,2023-09-20,2023-12-27,2024-12-21,9,1545,16,19A,,
